"logFC","logCPM","F","PValue","FDR","gene"
-0.314849365002152,4.15486146120675,1.39166133694594,0.252280839734101,0.48961479623311,"R08E5.3"
0.250804413106309,4.61637513419051,1.39108504805251,0.252374545228399,0.48961479623311,"F58B4.6"
-0.372743504277011,3.64249469510662,1.39083071943821,0.252421251395503,0.48961479623311,"smi-1"
-0.105068175713335,8.50385957880515,1.39071493454519,0.252434397248068,0.48961479623311,"emc-1"
0.415657018207862,3.51756242743244,1.38874021162996,0.252767545291239,0.490082054340274,"flr-4"
0.12229606072218,7.187165126847,1.38855258396135,0.252791263356169,0.490082054340274,"cash-1"
0.251212229279726,4.93392317081634,1.3882575295422,0.25284066845786,0.490082054340274,"Y51H4A.8"
-0.242576258748001,4.7876501757393,1.38751421229532,0.252963674875604,0.490213607959677,"W03C9.5"
0.162613770282007,6.02276125769881,1.38699188386326,0.253049291524029,0.490272663094386,"ZK973.11"
-0.159634945640728,6.58125061570799,1.38494847944841,0.253387440474147,0.490629876417743,"npp-20"
-0.187734067321148,5.43493951184521,1.38488951201414,0.253397468513801,0.490629876417743,"daf-25"
-0.288225154426357,4.38006841067733,1.3848868977552,0.253399211844593,0.490629876417743,"wrb-1"
0.245032031053029,4.83065189058837,1.38431400709607,0.253493318208492,0.49070522364287,"R07E5.1"
-0.255989149009789,4.76801309446218,1.38386287318496,0.253568202745595,0.490743337094273,"mig-2"
0.131539240543491,7.17770610581746,1.38201095900331,0.253874645567806,0.491229482860362,"usp-14"
0.182341647920167,5.5691181122434,1.38033093006279,0.254154081471369,0.49166317196735,"C23H4.3"
0.147143272734149,6.47080897184465,1.37895917657108,0.25438217693289,0.491914795126038,"mrp-3"
0.141655622299626,6.80526201287543,1.37888317085775,0.254394806882187,0.491914795126038,"gop-3"
0.383998000460849,3.50236427005221,1.37855751144975,0.254456402444109,0.4919269132704,"R10H10.7"
0.132530963685458,7.06787364657208,1.37765483377939,0.254599441828181,0.492096442890078,"dgn-1"
-0.290663360208276,6.68196103807771,1.37598545441422,0.254877939165459,0.492278920785994,"ctc-3"
0.129796844042868,7.52308904924157,1.37582737326512,0.254904247164362,0.492278920785994,"ard-1"
0.173404163820184,6.239179267692,1.37582692043991,0.254904444801915,0.492278920785994,"rbc-2"
0.109018588302493,8.67282279725621,1.37576089082471,0.254915324631505,0.492278920785994,"art-1"
-0.215309623773538,5.26459683736503,1.37242333189377,0.255473861166539,0.493250401657264,"lect-2"
-0.178041359966832,5.84385425071887,1.37152956126993,0.255623300154049,0.493431776306914,"sup-17"
0.163334854259862,6.69158179176131,1.37090305907727,0.255728197425364,0.493527111636403,"bec-1"
0.118086733227085,9.53341271865383,1.37033843021615,0.255822779440338,0.493602502605044,"rpl-2"
-0.241272586922623,4.53756984969646,1.3696002638576,0.255947947642669,0.4937253248858,"gtf-2H5"
-0.283597334912293,4.19875716933386,1.36910458510055,0.256032067655665,0.4937253248858,"T09B4.2"
-0.138260325083243,6.6622918100672,1.36896723054542,0.256053028123769,0.4937253248858,"hpo-18"
