"logFC","logCPM","F","PValue","FDR","gene"
0.594870438253894,5.53531079754738,1.58735555683841,0.211146507453421,0.696485285177557,"ckr-2"
-0.55323504409122,5.66212943165015,1.58289906685492,0.211781609008351,0.696969011024962,"F47G9.4"
-0.508733605414194,6.01547066121251,1.58263239457739,0.211818789736192,0.696969011024962,"M01G5.3"
0.283298428841663,8.01246752054637,1.5825991671052,0.211822786058148,0.696969011024962,"T20D3.2"
0.460460798871094,6.24373553496523,1.58074685858655,0.212088598783743,0.696969011024962,"Y23H5B.5"
0.263578120727121,8.36897477988116,1.58068138511376,0.21209729890419,0.696969011024962,"cey-1"
-0.459804411510923,6.17453745715794,1.58024801308154,0.212159948054327,0.696969011024962,"dmsr-1"
-0.443203553686673,6.37475713608082,1.57935489996021,0.212287808862649,0.696969011024962,"pho-1"
-0.764369009697352,5.05152952250358,1.57508066373732,0.212906328653668,0.698236310033988,"mrpl-46"
0.636527173527921,5.37579273411091,1.57470729174186,0.21295851576164,0.698236310033988,"R74.8"
-0.336182923696773,7.27744430517427,1.57143043738433,0.213427674880524,0.698310817007022,"rme-1"
0.445733164037531,6.33260442435673,1.57015093816015,0.21361293540293,0.698310817007022,"ben-1"
-0.251986190739857,8.37350858660743,1.56986329981626,0.21365394415128,0.698310817007022,"pdha-1"
-0.533759991933681,5.86932299359719,1.56979722836015,0.213664555419044,0.698310817007022,"C46G7.2"
-0.564386184427043,5.59678983014447,1.56960624738499,0.213693075703882,0.698310817007022,"R05D3.9"
-0.597144438143039,5.55171307183515,1.56785232772432,0.213947055805244,0.698476805100248,"clec-10"
-0.221933607187933,9.33139933683453,1.56727312583566,0.214028672388516,0.698476805100248,"tbb-1"
-0.495666561393461,5.98979238261109,1.56372017733854,0.214544845052501,0.699184028220007,"pqn-48"
-0.196468422373183,9.80361482639394,1.56337835926264,0.214593659885539,0.699184028220007,"ftn-2"
-0.541336015308658,5.77958022237324,1.56284166810805,0.214673016615562,0.699184028220007,"ulp-1"
0.363208972244327,7.00454174000727,1.55969196381806,0.215130252253105,0.699529025625655,"ncam-1"
0.533618263012064,5.80647607852403,1.55714366108018,0.215503587838744,0.699529025625655,"pfas-1"
-0.447376087314252,6.35972612993741,1.55697382209648,0.215527048751727,0.699529025625655,"C47D12.2"
0.531635091800272,5.81368576525368,1.55695243055391,0.215531505506868,0.699529025625655,"vars-1"
-0.740008120428063,4.99361444697605,1.55687594680934,0.21554598569217,0.699529025625655,"ppfr-4"
