"logFC","logCPM","F","PValue","FDR","gene"
-4.50723337888415,4.47021430204283,163.713141991959,5.21608959843132e-11,6.92182874920192e-09,"C15F1.2"
-6.01512097961784,4.31212255666012,133.696794410914,5.49504698706521e-11,7.18477393558776e-09,"M03B6.3"
1.94078263812841,6.84468265068779,161.280299718792,6.73261804561859e-11,8.67531986139056e-09,"Y49F6B.2"
-5.79371533880005,4.93839535006056,147.735337066371,7.16356361538909e-11,9.09874915777491e-09,"H42K12.3"
1.38284672473554,7.57683087050462,159.540474699163,7.40318270201778e-11,9.2706616061465e-09,"pgp-3"
1.18005342662273,8.26602968032431,151.900314838488,1.13654056465686e-10,1.40346974449502e-08,"Y61A9LA.10"
-4.80587661819732,4.7431403405086,148.381682335176,1.2406197810128e-10,1.50043600800887e-08,"pqn-32"
-6.75311390702296,4.25348515223174,126.093802562395,1.24881638277647e-10,1.50043600800887e-08,"wrt-2"
-6.54996082305365,4.0668072762208,125.739897357219,1.28362690235915e-10,1.52169690518336e-08,"T03G6.1"
-5.8381661499779,4.98298310903463,138.194699916526,1.31407081959235e-10,1.53728995486784e-08,"col-73"
-2.30002127981704,5.52147701502992,148.72862632041,1.3675744716323e-10,1.57910449704971e-08,"C01F1.3"
-5.38280013213264,4.20681515505723,130.277304166338,1.40984939979479e-10,1.60704756584301e-08,"tag-297"
-2.98176674841717,4.86781737034149,147.049575567212,1.52705915883945e-10,1.70996526511551e-08,"col-125"
-1.72044523805892,6.25443172455663,146.706011441126,1.53860332031538e-10,1.70996526511551e-08,"alh-13"
-4.29579122229732,5.19127242841631,146.524806629099,1.62849099649188e-10,1.7875201789888e-08,"F10D11.6"
-1.60225163614494,7.62413005467488,145.150819834331,1.68721212646563e-10,1.82850574886319e-08,"nlp-33"
1.012839635651,9.32649864099712,144.955198315852,1.7069618395641e-10,1.82850574886319e-08,"ugt-22"
1.7689541699288,6.20410705821666,141.634100492432,2.08686809233231e-10,2.20885050106269e-08,"pgp-4"
2.19047811231422,7.00700219582936,140.902656221106,2.18200535185159e-10,2.28237759803676e-08,"pgp-1"
-3.27435202919504,4.95279579316729,140.838041863298,2.23023584923625e-10,2.30570080646041e-08,"lpr-6"
-2.24106383920909,5.33508451184767,140.087721690537,2.29776955397135e-10,2.34070832055689e-08,"Y54G2A.10"
1.12389714137378,8.25442306631411,139.926445593071,2.31675100898668e-10,2.34070832055689e-08,"cth-2"
1.61456287888946,6.91414793142688,135.800770377513,2.99873746941641e-10,2.99570503826756e-08,"ZK1055.7"
-5.13363075726697,4.60700638527709,129.71959314129,3.0461226369486e-10,3.00923070723444e-08,"R07E3.6"
1.23431267163102,8.16265000990195,130.485661634377,4.2238635798032e-10,4.12685396571761e-08,"C29F3.7"
-6.29751269933053,3.84021595687752,108.548649477201,5.11284492599791e-10,4.94112002576603e-08,"H10E21.4"
