"","Aux_rep1_RNA","Aux_rep2_RNA","Aux_rep3_RNA","noAux_rep1_RNA","noAux_rep2_RNA","noAux_rep3_RNA"
"vps-35",16.9538635897394,17.0299868601169,21.7340729156875,21.8238657282622,13.9421375731803,15.8637626706912
"vps-54",16.9538635897394,29.5783982307293,29.7837295511274,21.8238657282622,26.0253234699366,15.8637626706912
"vars-1",25.4307953846091,11.6520962727115,20.9291072521436,15.5884755201873,13.0126617349683,10.5758417804608
"glp-4",136.572790028456,182.848279971781,148.113682092093,163.159377111293,98.5244388504744,162.603567374584
"wah-1",115.851401196552,55.571536069855,95.790913961734,78.9816093022821,92.0181079829903,72.7089122406678
"wee-1.3",6.59316917378753,0.896315097900887,12.8794506167037,6.2353902080749,25.0958476317246,3.96594066767279
"wnk-1",139.398433960079,83.3573041047825,100.620707942998,186.022474540901,152.434037466772,220.770697167119
"wrk-1",26.3726766951501,18.8226170559186,12.8794506167037,29.0984876376829,32.5316543374208,22.4736637834791
"wrm-1",7.53505048432861,8.96315097900887,9.6595879625278,11.431548714804,11.1537100585443,5.28792089023038
"wrn-1",11.3025757264929,17.9263019580177,12.0744849531597,11.431548714804,14.8716134113924,17.1857428932487
"wars-1",58.3966412535467,86.0462493984851,71.6419440554145,53.0008167686367,78.0759704098099,76.6748529083406
"prx-10",9.41881310541076,2.68894529370266,7.24469097189585,3.11769510403745,0.929475838212023,3.96594066767279
"wrt-1",0,0,0,5.19615850672908,5.57685502927214,0
"wrt-2",0,0,0,14.5492438188414,13.9421375731803,21.1516835609215
"wrt-4",0,0.896315097900887,0,6.2353902080749,1.85895167642405,3.96594066767279
"wrt-5",1.88376262108215,0.896315097900887,2.41489699063195,11.431548714804,3.71790335284809,10.5758417804608
"wrt-9",0,0,1.60993132708797,6.2353902080749,0,0
"wrt-10",0,0,0,14.5492438188414,0.929475838212023,6.60990111278798
"wsp-1",17.8957449002804,16.133671762216,9.6595879625278,11.431548714804,15.8010892496044,7.93188133534558
"wve-1",10.3606944159518,7.1705207832071,8.04965663543983,10.3923170134582,11.1537100585443,10.5758417804608
"xbp-1",281.622511851782,362.111299551958,228.610248446491,374.123412484494,329.034446727056,399.238027212394
"xnp-1",76.2923861538272,68.1199474404674,33.8085578688473,55.0792801713283,56.6980261309334,76.6748529083406
"xpa-1",1.88376262108215,6.27420568530621,4.02482831771991,7.27462190942072,13.9421375731803,1.3219802225576
"xrn-2",39.5590150427252,51.9862756782514,43.4681458313751,27.0200242349912,39.967461043117,74.0308924632254
"xtr-1",0.941881310541076,1.79263019580177,1.60993132708797,2.07846340269163,0,1.3219802225576
"yars-2",6.59316917378753,6.27420568530621,5.63475964480788,14.5492438188414,13.0126617349683,3.96594066767279
"zag-1",12.244457037034,4.48157548950443,10.4645536260718,3.11769510403745,14.8716134113924,9.25386155790317
"zak-1",11.3025757264929,7.1705207832071,5.63475964480788,3.11769510403745,6.50633086748416,14.5417824481336
"zen-4",6.59316917378753,6.27420568530621,8.04965663543983,5.19615850672908,8.3652825439082,18.5077231158063
"zfp-1",63.1060478062521,40.3341794055399,55.5426307845348,47.8046582619076,47.4032677488132,62.133070460207
"zig-1",10.3606944159518,8.96315097900887,11.2695192896158,7.27462190942072,10.2242342203322,6.60990111278798
"zig-3",2.82564393162323,0,8.85462229898381,0,0,0
"zig-4",16.9538635897394,8.06683588110798,17.7092445979676,0,1.85895167642405,0
"zig-5",4.70940655270538,0.896315097900887,13.6844162802477,18.7061706242247,2.78842751463607,3.96594066767279
"zig-7",4.70940655270538,2.68894529370266,4.02482831771991,5.19615850672908,13.9421375731803,0
"zig-8",9.41881310541076,0.896315097900887,2.41489699063195,1.03923170134582,3.71790335284809,0
